Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
31.7819,32.95274804,31.85470199584961,65.3306,64.5177309,63.132694244384766,0.8418,1.259225169,0.8161342740058899
31.6988,32.92794421,31.84384536743164,65.3195,64.51588776,63.061126708984375,0.827,1.25255532,0.7933262586593628
31.8418,33.04739492,31.937896728515625,65.3106,64.50795402,63.03241729736328,0.8205,1.248124137,0.7843379974365234
33.8804,35.63993785,33.54486846923828,63.1533,61.86527173,62.69393539428711,1.1351,1.479872458,1.1644889116287231
33.9273,35.62317198,33.53325653076172,63.1444,61.85594593,62.67034912109375,1.06,1.476675026,1.1507185697555542
33.9467,35.63985072,33.5545654296875,63.1395,61.85091374,62.632301330566406,1.1504,1.471748125,1.1326013803482056
31.6606,32.57904195,31.604324340820312,55.7049,54.96320715,56.262481689453125,0.396,0.6800002402,0.6924610733985901
31.5081,32.52677337,31.57148551940918,55.6224,54.92832723,56.209232330322266,0.5418,0.6755881512,0.6753566861152649
31.663,32.57299606,31.611547470092773,55.6432,54.91552851,56.14149856567383,0.3895,0.6685464779,0.6569815874099731
34.907,36.09766396,34.149864196777344,54.9113,53.89835255,56.29840087890625,0.6046,0.9200126422,0.8980526924133301
34.981,36.16782265,34.21288299560547,54.9112,53.91676824,56.31413650512695,0.5823,0.911060253,0.8745405077934265
34.9285,36.10050741,34.1547737121582,54.8837,53.88383207,56.253170013427734,0.5966,0.9157166,0.8856996297836304
31.9153,33.40616175,32.09813690185547,54.9455,54.08956293,55.74985885620117,0.8737,1.269631011,0.9846967458724976
32.0011,33.47389617,32.14944839477539,54.9426,54.12640272,55.77511978149414,0.8418,1.267733181,0.9808878898620605
31.9551,33.40949835,32.10090637207031,54.9137,54.09393503,55.752567291259766,0.8351,1.268975158,0.9842353463172913
32.6879,34.20849584,32.68864822387695,60.2465,59.603281,60.2208137512207,1.1504,1.369047536,1.234696865081787
32.6857,34.19155659,32.655860900878906,60.2355,59.59294498,60.21449279785156,1.1791,1.372067994,1.2429924011230469
32.7972,34.28345351,32.74723434448242,60.2759,59.62464623,60.28360366821289,1.1645,1.370304541,1.2357351779937744
32.7731,34.63400593,33.035987854003906,60.2173,59.13190528,59.80813217163086,1.0843,1.211296238,1.0633536577224731
32.8946,34.71094642,33.174468994140625,60.1724,59.14104383,59.85098648071289,1.1631,1.207060658,1.0518805980682373
32.7845,34.57068414,32.91914367675781,60.1464,59.1117791,59.7351188659668,1.06,1.212222161,1.068455696105957
33.5542,35.50432291,33.957950592041016,59.6725,58.38205092,59.26876449584961,1.3283,1.427557593,1.3733400106430054
33.653,35.48595528,33.929534912109375,59.8015,58.35826875,59.232505798339844,1.4054,1.424488543,1.3689701557159424
33.5897,35.41864808,33.83327102661133,59.821,58.35376783,59.23297882080078,1.2746,1.429161347,1.3707787990570068
31.8551,33.55004696,31.638412475585938,60.2223,58.87005361,59.83135986328125,1.1085,1.240234048,1.1323211193084717
31.9073,33.63677239,31.736225128173828,60.2259,58.88925174,59.830474853515625,1.1085,1.238158421,1.1292849779129028
31.9511,33.67443837,31.778732299804688,60.1957,58.89040777,59.82217788696289,1.1098,1.237304193,1.1283066272735596
