Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
31.8531,33.51289005,31.746679306030273,64.642,64.02691105,64.77250671386719,1.1351,1.165638099,1.0330710411071777
32.2986,34.05060073,31.56854248046875,54.6964,53.45855084,55.690486907958984,1.2746,1.128744853,1.1062577962875366
32.2969,34.04243825,31.557363510131836,54.6355,53.46109958,55.69675064086914,1.225,1.128881178,1.1060898303985596
32.2969,34.02824985,31.538251876831055,54.6153,53.45158337,55.703269958496094,1.1631,1.129252231,1.1057543754577637
32.6495,34.56036736,32.612998962402344,60.2257,59.23546079,60.53572463989258,1.3265,1.285898673,1.3325531482696533
32.6378,34.55635923,32.612815856933594,60.2909,59.2553327,60.55141830444336,1.2746,1.289580282,1.3378037214279175
32.5881,34.53293266,32.58116149902344,60.3142,59.22624973,60.518272399902344,1.3099,1.288580809,1.335676670074463
32.6478,33.90896267,32.50654220581055,56.6433,56.15984772,58.84708786010742,0.9072,0.9491579236,1.1714468002319336
32.5728,33.8502572,32.44256591796875,56.6653,56.13961498,58.84028244018555,0.8978,0.9498502937,1.1671208143234253
32.4079,33.72854196,32.308982849121094,56.6076,56.13104901,58.85195541381836,1.0482,0.9531437142,1.1602492332458496
33.821,35.68087455,33.773109436035156,60.2526,59.25131125,59.49498748779297,1.654,1.680219506,1.7665289640426636
33.7657,35.63665935,33.72793197631836,60.2597,59.23008931,59.4738655090332,1.654,1.681303583,1.762986660003662
33.8489,35.74716866,33.84629440307617,60.2461,59.22001404,59.488380432128906,1.654,1.673495992,1.7670986652374268
32.743,34.22692946,32.727867126464844,61.2205,60.66483253,62.375431060791016,1.1504,1.164548817,1.3706976175308228
32.9853,34.46951389,33.002132415771484,61.2283,60.71410934,62.4543571472168,1.1365,1.15839993,1.3812936544418335
