Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
33.0547,34.66832224,33.16949462890625,60.2624,59.11469551,60.261112213134766,1.0482,1.204293208,1.028691053390503
33.0854,34.75626352,33.25437545776367,60.1348,59.14874683,60.265193939208984,1.1365,1.202307121,1.0299581289291382
33.2703,35.12061023,33.418853759765625,64.6067,63.54592106,64.35307312011719,1.3081,1.459253078,1.2234115600585938
33.3463,35.23238001,33.547569274902344,64.6435,63.5864292,64.36875915527344,1.292,1.456704523,1.2271478176116943
33.3823,35.24552494,33.56114959716797,64.6676,63.5865615,64.37208557128906,1.3099,1.457601202,1.2303919792175293
32.6005,34.0289498,32.64231872558594,55.7258,54.73886687,55.50444030761719,0.8978,0.9783574313,0.8295333981513977
32.5756,34.01760299,32.63540267944336,55.6888,54.73701651,55.500282287597656,0.8978,0.9771856497,0.8260767459869385
32.6151,34.06520125,32.687503814697266,55.7122,54.74467465,55.475791931152344,0.8343,0.9749171893,0.8175145387649536
34.0683,35.70422078,34.300662994384766,60.3255,59.41957002,60.662418365478516,1.0134,1.181166333,0.9889633059501648
34.0081,35.61466393,34.205078125,60.2986,59.35346629,60.5893669128418,1.1098,1.178257169,0.986691415309906
33.9966,35.61743029,34.21009063720703,60.2794,59.37176635,60.60505294799805,1.0134,1.17956432,0.9841168522834778
33.3989,35.30466866,33.628910064697266,64.5644,63.6010813,64.39556884765625,1.2576,1.454277985,1.2271320819854736
33.3137,35.21704977,33.53129577636719,64.588,63.56347714,64.34683227539062,1.2938,1.454486399,1.219651699066162
33.2916,35.17771607,33.48543930053711,64.6075,63.5719596,64.34819793701172,1.2746,1.455840838,1.215309739112854
33.2491,35.13224831,33.43391799926758,64.4613,63.51662284,64.3297119140625,1.3099,1.458269361,1.2284307479858398
33.4568,35.33895101,33.67072296142578,64.4767,63.5542949,64.35460662841797,1.3473,1.44729121,1.2218345403671265
33.4301,35.27047292,33.594764709472656,64.4682,63.51286202,64.31205749511719,1.2576,1.448896112,1.2180602550506592
32.9052,34.65415021,33.15302658081055,60.1109,59.13637351,60.269065856933594,1.0843,1.208767036,1.038177728652954
33.0682,34.77669722,33.27320098876953,60.1394,59.1788421,60.291114807128906,1.1504,1.203436124,1.0309118032455444
32.9335,34.65289308,33.153236389160156,60.114,59.13894673,60.28265380859375,1.0356,1.207458596,1.0333601236343384
32.5264,34.09393197,32.7186164855957,55.6183,54.75334492,55.48686599731445,0.8418,0.9730031706,0.8133694529533386
32.4607,34.02066213,32.647857666015625,55.6293,54.74621381,55.48948669433594,0.8418,0.9755571492,0.8172174692153931
32.4508,34.0702767,32.69261169433594,55.6228,54.75559113,55.48526382446289,0.8649,0.9752321108,0.8173452615737915
32.466,33.93050358,32.65506362915039,60.5439,59.97704491,60.55345916748047,0.8501,0.9739723291,0.82212895154953
32.3682,33.82867473,32.540313720703125,60.5456,59.95360722,60.555023193359375,0.8729,0.9752861671,0.816506028175354
32.2662,33.7434537,32.45062255859375,60.5652,59.95099432,60.59701156616211,0.8058,0.9779356797,0.8102729916572571
33.4864,34.97709605,33.60499572753906,59.4152,58.78326263,60.065547943115234,0.8052,1.081486854,0.966292679309845
33.5961,35.07951811,33.72413635253906,59.4078,58.80640712,60.03352355957031,0.7997,1.078469126,0.9634778499603271
33.5172,35.01954858,33.65209197998047,59.3945,58.80097494,60.05161666870117,0.793,1.079414473,0.9613122344017029
