Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
32.4041,34.08842478,31.63626480102539,54.7915,53.45640338,56.211395263671875,1.1365,1.124925329,1.1057554483413696
31.0132,32.38122156,30.670211791992188,55.7266,55.06819332,56.898685455322266,0.7864,0.7899918491,0.7648112773895264
31.0449,32.4483631,30.728797912597656,55.745,55.11338661,56.92551040649414,0.7851,0.7901863783,0.7640148997306824
31.0581,32.41173024,30.701526641845703,55.7275,55.07380801,56.89281463623047,0.7735,0.7893005832,0.763251006603241
31.7147,33.40519123,31.150653839111328,64.6189,64.04062769,65.56100463867188,1.1776,1.171282527,1.1013630628585815
31.7206,33.41984358,31.17481231689453,64.6026,64.00483993,65.520263671875,1.1365,1.167563373,1.0978190898895264
31.8531,33.51289005,31.282194137573242,64.642,64.02691105,65.50656127929688,1.1351,1.165638099,1.096638560295105
32.2986,34.05060073,31.57353401184082,54.6964,53.45855084,56.251991271972656,1.2746,1.128744853,1.1143453121185303
32.2969,34.04243825,31.563827514648438,54.6355,53.46109958,56.258338928222656,1.225,1.128881178,1.1149628162384033
32.2969,34.02824985,31.550922393798828,54.6153,53.45158337,56.2549934387207,1.1631,1.129252231,1.1158850193023682
32.6495,34.56036736,32.1911506652832,60.2257,59.23546079,60.547576904296875,1.3265,1.285898673,1.3235681056976318
32.6378,34.55635923,32.194419860839844,60.2909,59.2553327,60.55084991455078,1.2746,1.289580282,1.3265039920806885
32.5881,34.53293266,32.1724967956543,60.3142,59.22624973,60.53056335449219,1.3099,1.288580809,1.3253592252731323
32.6478,33.90896267,32.46918487548828,56.6433,56.15984772,56.237648010253906,0.9072,0.9491579236,0.9171802401542664
32.5728,33.8502572,32.43583297729492,56.6653,56.13961498,56.23029327392578,0.8978,0.9498502937,0.9181396961212158
32.4079,33.72854196,32.36936569213867,56.6076,56.13104901,56.25025939941406,1.0482,0.9531437142,0.9198734760284424
33.821,35.68087455,33.23102569580078,60.2526,59.25131125,60.424129486083984,1.654,1.680219506,1.6267503499984741
33.7657,35.63665935,33.18543243408203,60.2597,59.23008931,60.41312026977539,1.654,1.681303583,1.6272445917129517
33.8489,35.74716866,33.306556701660156,60.2461,59.22001404,60.378257751464844,1.654,1.673495992,1.619530439376831
32.743,34.22692946,32.64551544189453,61.2205,60.66483253,60.77339553833008,1.1504,1.164548817,1.1351255178451538
32.9853,34.46951389,32.796207427978516,61.2283,60.71410934,60.84764099121094,1.1365,1.15839993,1.1289355754852295
